timestamp,source,match_id,home_team,away_team,home_win,draw,away_win,home_or_draw,away_or_draw,home_or_away,over_1_5,under_1_5,over_2_5,under_2_5,over_3_5,under_3_5,both_teams_score_yes,both_teams_score_no
2025-06-15T21:19:45.009273,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,2.0,3.25,3.75,1.22,1.71,1.28,,,2.0,1.72,3.25,1.27,1.75,1.9
2025-06-15T21:19:55.220181,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.95,3.5,3.75,1.23,1.77,1.26,,,2.0,1.72,3.5,1.25,1.8,1.85
2025-06-15T21:20:05.567405,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.95,3.5,3.75,1.23,1.77,1.26,,,2.0,1.72,3.5,1.25,1.8,1.85
2025-06-15T21:20:15.860078,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.95,3.5,3.75,1.23,1.77,1.26,,,2.0,1.72,3.5,1.25,1.8,1.85
2025-06-15T21:20:26.054836,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.95,3.5,3.75,1.23,1.77,1.26,,,2.0,1.72,3.5,1.25,1.8,1.85
2025-06-15T21:20:36.819607,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.95,3.5,3.75,1.23,1.77,1.26,,,2.0,1.72,3.5,1.25,1.8,1.85
2025-06-15T21:20:47.409497,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.95,3.5,3.75,1.23,1.77,1.26,,,2.0,1.72,3.5,1.25,1.8,1.85
2025-06-15T21:20:58.015214,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.95,3.5,3.75,1.23,1.77,1.26,,,2.0,1.72,3.5,1.25,1.85,1.8
2025-06-15T21:21:08.500246,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.95,3.25,4.0,1.2,1.76,1.29,,,2.0,1.72,3.6,1.22,1.85,1.85
2025-06-15T21:21:18.891493,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.95,3.25,3.75,1.2,1.71,1.26,,,2.0,1.72,3.5,1.25,1.8,1.85
2025-06-15T21:21:29.343262,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.95,3.25,3.75,1.2,1.71,1.26,,,2.0,1.72,3.6,1.22,1.85,1.85
2025-06-15T21:21:39.912382,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.95,3.4,3.75,1.22,1.75,1.26,,,2.1,1.65,3.6,1.22,1.8,1.85
2025-06-15T21:21:50.361854,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.95,3.4,3.75,1.22,1.75,1.26,,,2.1,1.65,3.6,1.22,1.8,1.85
2025-06-15T21:22:00.567022,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.95,3.4,3.75,1.22,1.75,1.26,,,2.1,1.65,3.6,1.22,1.85,1.85
2025-06-15T21:22:10.825221,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.95,3.4,3.75,1.22,1.75,1.26,,,2.1,1.65,3.6,1.22,1.85,1.85
2025-06-15T21:22:21.081695,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.95,3.4,3.75,1.22,1.75,1.26,,,2.1,1.65,3.6,1.22,1.85,1.85
2025-06-15T21:22:31.246874,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.95,3.4,3.75,1.22,1.75,1.26,,,2.1,1.65,3.6,1.22,1.85,1.85
2025-06-15T21:22:41.485167,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.95,3.4,3.75,1.22,1.75,1.26,,,2.1,1.65,3.6,1.22,1.85,1.85
2025-06-15T21:22:51.736654,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.95,3.4,3.75,1.22,1.75,1.26,,,2.1,1.65,3.6,1.22,1.85,1.85
2025-06-15T21:23:01.863653,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,,,,,,,,,,,,,,
2025-06-15T21:23:12.049484,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,,,,,,,,,,,,,,
2025-06-15T21:23:22.204514,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,,,,,,,,,,,,,,
2025-06-15T21:23:32.332660,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,,,,,,,,,,,,,,
2025-06-15T21:23:42.603094,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,,,,,,,,,,,,,,
2025-06-15T21:23:52.829704,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,,,,,,,,,,,,,,
2025-06-15T21:24:03.033407,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,,,,,,,,,,,,,,
2025-06-15T21:24:13.420042,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.3,5.0,9.0,1.02,3.11,1.12,,,1.36,2.9,2.1,1.62,1.5,2.4
2025-06-15T21:24:23.858608,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.3,5.0,9.0,1.02,3.11,1.12,,,1.36,2.9,2.1,1.62,1.5,2.4
