timestamp,source,match_id,home_team,away_team,home_win,draw,away_win,home_or_draw,away_or_draw,home_or_away,over_1_5,under_1_5,over_2_5,under_2_5,over_3_5,under_3_5,both_teams_score_yes,both_teams_score_no
2025-06-15T21:01:55.166929,Lottomatica,psg-atletico-madrid,PSG,Atletico Madrid,1.95,3.5,3.35,,,,,,,,,,,
2025-06-15T21:02:40.413956,Lottomatica,psg-atletico-madrid,PSG,Atletico Madrid,2.0,3.55,3.3,,,,,,,,,,,
2025-06-15T21:04:13.500877,Lottomatica,psg-atletico-madrid,PSG,Atletico Madrid,2.0,3.5,3.3,,,,,,,,,,,
2025-06-15T21:05:31.916741,Lottomatica,psg-atletico-madrid,PSG,Atletico Madrid,2.0,3.5,3.35,,,,,,,,,,,
2025-06-15T21:07:42.582592,Lottomatica,psg-atletico-madrid,PSG,Atletico Madrid,2.0,3.5,3.35,,,,,,,,,,,
2025-06-15T21:09:43.208321,Lottomatica,psg-atletico-madrid,PSG,Atletico Madrid,1.95,3.5,3.4,,,,,,,,,,,
2025-06-15T21:12:04.164437,Lottomatica,psg-atletico-madrid,PSG,Atletico Madrid,1.95,3.5,3.35,,,,,,,,,,,
2025-06-15T21:14:12.731483,Lottomatica,psg-atletico-madrid,PSG,Atletico Madrid,1.95,3.5,3.6,,,,,,,,,,,
2025-06-15T21:16:55.391544,Lottomatica,psg-atletico-madrid,PSG,Atletico Madrid,1.9,3.45,3.7,,,,,,,,,,,
2025-06-15T21:19:17.514911,Lottomatica,psg-atletico-madrid,PSG,Atletico Madrid,1.9,3.4,3.8,,,,,,,,,,,
2025-06-15T21:20:29.229431,Lottomatica,psg-atletico-madrid,PSG,Atletico Madrid,1.9,3.35,3.75,,,,,,,,,,,
2025-06-15T21:22:33.152248,Lottomatica,psg-atletico-madrid,PSG,Atletico Madrid,1.9,3.3,3.75,,,,,,,,,,,
2025-06-15T21:23:12.849003,Lottomatica,psg-atletico-madrid,PSG,Atletico Madrid,1.9,3.3,3.8,,,,,,,,,,,
2025-06-15T21:25:01.928545,Lottomatica,psg-atletico-madrid,PSG,Atletico Madrid,1.32,4.65,8.25,,,,,,,,,,,
2025-06-15T21:26:19.719577,Lottomatica,psg-atletico-madrid,PSG,Atletico Madrid,1.35,4.55,7.5,,,,,,,,,,,
2025-06-15T21:27:37.245691,Lottomatica,psg-atletico-madrid,PSG,Atletico Madrid,1.35,4.45,7.75,,,,,,,,,,,
2025-06-15T21:28:33.118170,Lottomatica,psg-atletico-madrid,PSG,Atletico Madrid,1.35,4.55,7.75,,,,,,,,,,,
2025-06-15T21:29:29.774486,Lottomatica,psg-atletico-madrid,PSG,Atletico Madrid,1.35,4.5,7.75,,,,,,,,,,,
